6.302588038135582,0.6458,42.94,1,1.4922547332
7.439709889261394,0.6458,42.94,1,1.6580608147
0.11789543335908093,0.6458,42.94,1,2.818703385
0.03392158589485916,0.9241,-26.07,2,1.3670508475
0.023061866411808296,0.9241,-26.07,2,2.4645423729
0.0009392108149768319,8.071,-77.19,3,1.4091823056
0.009011489484691992,8.071,-77.19,3,3.0321715818
0.9920034713366022,12.97,58.3,5,0.7521096286
0.03801683876736206,12.97,58.3,5,2.5133790119
0,12.97,58.3,5,2.7323476379
0.5540922901982412,15.93,75.9,6,1.8149354005
2.2100869914502255,15.93,75.9,6,1.877881137
1.3289074069471098,15.93,75.9,6,2.1296640827
0.6348924405428988,16.85,-45.03,7,2.6395636364
1.0913936421275139e-11,16.85,-45.03,7,2.5152363636
0.14767130941982032,18.75,-25.16,8,2.7550825688
0.2091102735903405,18.75,-25.16,8,4.5851009174
0.30591754405486427,24.05,31.49,12,2.6706401766
0,24.05,31.49,12,2.5448491538
3.637978807091713e-12,29.56,-4.682,13,2.6434085943
0,29.56,-4.682,13,2.5189002185
0.03003984235419921,39.8,-69.11,15,3.5241736876
7.275957614183426e-12,39.8,-69.11,15,3.2768632534
0.0063436323071073275,41.12,-71.28,17,3.2422745549
0.01142044424705091,41.12,-71.28,17,3.5028144744
0.07802071469677685,41.99,-39.89,18,1.5939549839
0.587993025284959,41.99,-39.89,18,2.2827009646
5.9756773267363315,41.99,-39.89,18,3.0108038585
2.913206070654269,41.99,-39.89,18,7.7631511254
0.5615946741218067,42.3,-53.66,19,2.6093597903
7.275957614183426e-12,42.3,-53.66,19,2.1349307376
0.07537736659287475,46.66,-61.4,20,1.2529454812
9.28454794564459,46.66,-61.4,20,2.9304427369
4.360047373258567,46.66,-61.4,20,2.7336992316
0.009776036982657388,46.76,-26.17,21,1.2728658537
1.3280211068522476,46.76,-26.17,21,1.4459756098
1.586026330212917,46.76,-26.17,21,1.7005487805
0.35831804818371893,47.9,-9.823,22,2.6410003789
0,47.9,-9.823,22,2.1608184919
0.13094403206810057,51.24,44.55,25,1.8263073639
0.062024532207942684,51.24,44.55,25,2.5963180363
0.4953689672984183,52.17,-85.44,26,1.5169793621
2.456451096884848,52.17,-85.44,26,2.0387429644
3.4550357590342173,52.17,-85.44,26,1.9904315197
4.423926104518614,54.98,-42.39,29,3.0741666667
5.443580421280785,54.98,-42.39,29,2.1800462963
3.70066416386544,56.72,-48.68,31,2.1742194093
2.395948670906364,56.72,-48.68,31,5.4116033755
3.8968649672387983,56.72,-48.68,31,2.0880168776
1.4551915228366852e-11,56.72,-48.68,31,2.2891561181
4.357088903008844,58.68,-36.95,32,1.2591928251
14.172047953637957,58.68,-36.95,32,1.2882511211
8.877849530994354,58.68,-36.95,32,2.0921973094
5.130697384596715,58.68,-36.95,32,2.0921973094
0.000901012574104243,61.5,-62.56,34,1.5158615717
0.014602562121581286,61.5,-62.56,34,3.2617159337
0.0027739512661355548,62.02,-2.932,36,2.3886245675
0,62.02,-2.932,36,2.3581314879
6.056188826929429,64.31,-70.39,38,3.0628228782
10.80288543405186,64.31,-70.39,38,2.172001845
41.22471030027191,64.59,-63.44,40,2.9513561321
132.8168356881506,64.59,-63.44,40,4.9817216981
158.77637342017624,64.59,-63.44,40,3.7153596698
0.016845888370880857,64.83,-65.21,41,3.174914611
0.08876393027458107,64.83,-65.21,41,2.7461480076
12.984780040511396,65.5,-66.21,42,2.6758679959
37.79986585964798,65.5,-66.21,42,1.3427294603
0.051809821899496455,66.76,-64.82,43,3.0178086726
0.11822118956479244,66.76,-64.82,43,2.9002317114
0.21733876009238884,67.3,-66.82,45,2.6851216023
0.3277988530371658,67.3,-66.82,45,4.4686695279
3.216709611704573,68.16,-60.12,46,1.4931113662
12.723521236333696,68.16,-60.12,46,1.6590126292
11.37365572149065,68.16,-60.12,46,2.8203214696
0.10141993098659441,69.69,-67.74,48,1.2269079183
29.549656255345326,69.69,-67.74,48,2.869544966
38.49579453258775,69.69,-67.74,48,2.6768900036
5.2332605244009756,71.58,-64.24,50,2.9205633803
192.1267167350452,71.58,-64.24,50,3.2450704225
203.46803400456702,71.58,-64.24,50,4.178028169
33.08289259435696,71.58,-64.24,50,2.5554929577
0.9233338698977605,71.58,-64.24,50,3.4478873239
4.264701289837831,71.81,-72.79,51,2.7365225998
363.73729487351375,71.81,-72.79,51,3.0405806664
318.67628298990894,71.81,-72.79,51,3.9147476081
61.34518684913928,71.81,-72.79,51,2.3944572748
0.9685766219336074,71.81,-72.79,51,3.2306169581
5.851403865031898,72.18,-75.66,52,1.4686088857
15.342547770880628,72.18,-75.66,52,1.2824471959
0.051762445207714336,73.73,-61.11,54,3.090440678
0.10869044107676018,73.73,-61.11,54,2.9700338983
30.18814523427318,75.8,-68.83,57,0.4967792616
20.667446342879884,75.8,-68.83,57,0.6136684996
19.738579574011965,75.8,-68.83,57,1.3052631579
11.576466460959637,75.8,-68.83,57,2.4157109191
8.958748584118439,75.8,-68.83,57,0.9253731343
8.524084763223073,76.91,-58.76,58,5.3388633957
20.061220065079397,76.91,-58.76,58,5.0670667137
4.10027789673768,76.91,-58.76,58,3.8828097423
0.7708098596885975,77.79,-70.32,59,1.5248467704
1.212591637740843,77.79,-70.32,59,2.0493163602
0.5076288814889267,77.79,-70.32,59,2.0007543612
0.04905215140024666,78.79,-61.64,61,1.447133758
