RA,DEC,max,min,med,avg,camera
-104.6,-54.1,2,0,1,0.99,2
-104.8,-46.63,1,0,1,0.927,1
-104.8,-65.65,2,0,1,1.161,2
104.9,-64.83,13,12,12,12.35,4
-105,-50.98,1,0,1,0.959,1
-105,-79.94,2,0,2,1.572,3
105.1,-52.16,5,2,4,3.876,3
105.4,-56,10,7,9,8.512,4
-105.4,-32.46,1,0,1,0.858,1
105.5,-66.47,13,12,12,12.328,4
105.5,-50.66,4,2,3,3.031,3
105.5,-33.51,2,0,2,1.526,3
105.7,-42.83,3,1,2,1.782,3
105.8,-76.23,13,12,13,12.617,4
105.9,-72.28,13,12,12,12.48,4
106,-62.34,13,12,12,12.487,4
106,-33.52,2,0,2,1.523,3
106.2,-65.17,13,12,12,12.387,4
106.2,-75.95,13,12,13,12.613,4
-106.6,-15.21,0,0,0,0,nan
106.8,-61.05,13,12,13,12.55,4
106.9,-73.52,13,12,13,12.539,4
107,-63.87,13,12,12,12.454,4
107.2,-63,13,12,12,12.491,4
107.2,-80.16,7,5,6,5.85,4
107.4,-0.4333,1,0,1,0.919,1
107.5,-76.89,13,12,13,12.643,4
107.5,-59.32,13,12,13,12.613,4
107.6,-58.58,13,12,13,12.635,4
-107.8,-30.23,1,0,1,0.852,1
107.9,-73.75,13,12,13,12.557,4
107.9,-26.56,2,0,1,1.289,2
108,-63.63,13,12,12,12.487,4
-108.3,-50.07,1,0,1,0.954,1
108.5,-16.38,2,0,1,1.088,2
108.9,-61.49,13,12,13,12.572,4
108.9,-66.64,13,12,12,12.446,4
108.9,-40.42,2,0,2,1.847,3
-109,-5.63,0,0,0,0,nan
-109.1,-35.09,1,0,1,0.869,1
109.2,-65.76,13,12,12,12.469,4
-109.2,-82.55,2,0,2,1.706,3
109.3,-63.27,13,12,13,12.528,4
109.3,-74.6,13,12,13,12.594,4
109.3,-72.93,13,12,13,12.546,4
109.4,-61.02,13,12,13,12.591,4
109.6,-39.27,2,0,2,1.77,3
109.7,-35.21,2,0,2,1.566,3
109.8,-52.97,5,2,3,3.514,3
109.8,-52.67,5,2,3,3.196,3
-109.9,-11.12,0,0,0,0,nan
110,-32.13,3,0,1,1.518,3
110,-77.5,11,8,10,9.723,4
110.1,-52.04,4,2,3,3.055,3
110.5,-61.25,13,12,13,12.602,4
110.8,-49.57,3,2,3,2.64,3
110.9,-60.13,13,12,13,12.631,4
111.4,-60.93,13,12,13,12.62,4
111.4,-69.11,13,12,13,12.509,4
111.5,-63.79,13,12,13,12.557,4
111.5,-9.248,2,0,1,0.986,2
111.5,-67.76,13,12,13,12.506,4
-111.7,-75.11,3,0,1,1.473,2
111.7,-34.17,2,0,2,1.506,3
111.8,-39.5,2,0,2,1.755,3
-112.3,-0.3494,0,0,0,0,nan
112.4,-64.12,13,12,13,12.569,4
112.5,-74.25,13,12,13,12.613,4
112.6,-69.44,13,12,13,12.535,4
112.8,-76.57,12,10,11,10.88,4
112.9,-11.19,2,0,1,1.006,2
112.9,-73.67,13,12,13,12.602,4
113.1,-67.81,13,12,13,12.539,4
113.6,-28.61,2,0,1,1.313,2
113.8,-63.36,13,12,13,12.606,4
113.8,-74.51,13,12,13,12.628,4
113.9,-27.49,2,0,1,1.282,2
114.1,-51.26,3,2,3,2.721,3
114.2,-29.63,2,0,1,1.336,2
114.3,-74.01,13,12,13,12.62,4
-114.4,-52.61,2,0,1,0.983,2
114.5,-59.72,9,6,9,8.345,4
114.5,-64.13,13,12,13,12.602,4
114.7,-61.53,13,12,13,12.65,4
114.7,-58.98,8,6,7,7.138,4
115,-67.16,13,12,13,12.576,4
115.2,-64.13,13,12,13,12.613,4
115.3,-78.81,7,5,6,6.12,4
115.4,-40.18,2,0,2,1.741,3
115.5,-25.58,2,0,1,1.231,2
115.6,-59.32,7,6,7,6.967,4
115.7,-18.45,2,0,1,1.098,2
-115.7,-13.06,0,0,0,0,nan
115.8,-66.13,13,12,13,12.598,4
115.9,-65.92,13,12,13,12.602,4
116.3,-53.56,3,2,3,2.934,3
116.7,-26.47,2,0,1,1.244,2
116.9,-76.94,9,6,8,7.817,4
116.9,-52.44,3,2,3,2.741,3
117,-69.6,13,12,13,12.602,4
117.2,-63.09,13,12,13,12.654,4
117.4,-66.7,13,12,13,12.617,4
117.6,-68.94,13,12,13,12.609,4
117.7,-53.71,3,2,3,2.87,3
118.1,-40.63,2,0,2,1.722,3
118.3,-66,13,12,13,12.635,4
-118.5,-46.14,1,0,1,0.933,1
118.6,-59.02,6,4,5,5.146,3
118.6,-19.7,2,0,1,1.107,2
118.9,-65.9,13,12,13,12.643,4
119,-70,13,12,13,12.628,4
119.1,-73.78,13,11,12,12,4
119.3,-54.4,3,2,3,2.87,3
119.3,-69.17,13,12,13,12.631,4
119.4,-64.81,12,10,11,11.208,4
119.5,-69,13,12,13,12.635,4
119.6,-18.39,2,0,1,1.084,2
-119.6,-36.4,1,0,1,0.881,1
-119.6,-13.96,0,0,0,0,nan
120,-69.73,13,12,13,12.639,4
-120,-9.481,0,0,0,0,nan
120.2,-64.76,11,8,10,9.603,4
120.5,-71.21,13,12,13,12.65,4
-120.9,-80.35,2,0,2,1.628,3
121.2,-51.2,3,2,2,2.402,3
121.6,-25.69,2,0,1,1.201,2
121.7,-71.21,12,10,11,10.984,4
-121.7,-64.18,2,0,1,1.162,2
122,-56.95,4,2,3,3.047,3
-122.2,-44.33,1,0,1,0.925,1
122.3,-56.72,4,2,3,2.992,3
122.6,-28.93,2,0,1,1.265,2
123,-52.75,3,2,2,2.477,3
123,-89.27,3,2,2,2.291,3
123.5,-53.84,3,2,3,2.567,3
123.7,-47.24,2,1,2,1.781,3
124.4,-67.06,8,6,7,7.292,4
124.7,-64.19,7,5,6,5.678,4
124.8,-19.66,2,0,1,1.082,2
125.2,-10.73,2,0,1,1.11,1
125.4,-63.91,6,4,5,5.201,3
125.6,-75.57,7,5,6,5.916,4
125.7,-9.839,1,0,1,0.96,1
125.8,-58.11,3,2,3,2.919,3
126.3,-74.76,7,5,6,6.001,4
-126.8,-3.5,0,0,0,0,nan
-126.8,-39.3,1,0,1,0.901,1
127.1,-4.639,1,0,1,0.921,1
127.2,-43.91,2,0,2,1.728,3
-127.6,-2.659,0,0,0,0,nan
127.6,-58.79,3,2,3,2.874,3
128.6,-27.17,2,0,1,1.189,2
-129.2,-49.23,2,0,1,1.168,1
129.3,-77.33,6,4,4,4.325,3
129.5,-64.47,5,2,4,3.89,3
129.5,-66.3,5,4,4,4.496,3
-129.5,-3.257,0,0,0,0,nan
-129.8,-86.46,2,1,2,1.777,3
-130.1,-8.153,0,0,0,0,nan
-131,-2.342,0,0,0,0,nan
131.3,-37.43,3,0,1,1.544,2
131.5,-27.8,2,0,1,1.183,2
-131.6,-7.005,0,0,0,0,nan
132.7,-15.45,2,0,1,0.996,2
-132.8,-82.02,2,0,2,1.75,3
133.2,-70.47,6,3,4,4.145,3
133.3,-61.53,3,2,3,2.769,3
133.6,-70.65,5,2,4,4.044,3
-133.7,-51.88,2,0,1,1.011,2
133.8,-66.07,4,2,3,3.131,3
134.6,-66.97,4,2,3,3.135,3
135.1,-67.06,4,2,3,3.099,3
135.2,-11.96,1,0,1,0.956,1
135.2,-41.47,2,0,2,1.491,3
-135.6,-58.68,2,0,1,1.109,2
135.7,-80.86,3,2,3,2.937,3
-135.9,-64.08,2,0,1,1.204,2
-136,-80.07,2,0,2,1.677,3
136.3,-3.374,1,0,1,0.899,1
136.6,-71.76,5,2,3,3.297,3
-136.6,-72.24,3,0,1,1.413,2
136.6,-31.61,2,0,1,1.22,2
-136.7,-25.81,1,0,1,0.856,1
136.9,-31.26,2,0,1,1.21,2
137.9,-66,3,2,3,2.831,3
137.9,-50.26,2,0,2,1.806,3
138.3,-1.269,1,0,1,0.886,1
138.4,-77.83,4,2,3,3.031,3
138.7,-52.33,2,0,2,1.89,3
138.8,-22.95,2,0,1,1.063,2
139,-29.83,2,0,1,1.169,2
139.1,-74.9,4,2,3,3.072,3
139.1,-1.765,1,0,1,0.887,1
-139.3,-28.26,1,0,1,0.867,1
140.2,-5.74,1,0,1,0.905,1
140.4,-74,4,2,3,3.005,3
140.8,-1.254,1,0,1,0.881,1
140.8,-76.87,4,2,3,2.96,3
141.2,-81.19,3,2,3,2.778,3
-141.5,-4.07,0,0,0,0,nan
141.5,-30.27,2,0,1,1.159,2
142.1,-6.04,1,0,1,0.903,1
142.1,-15.64,1,0,1,0.965,1
142.1,-20.2,2,0,1,1.013,2
-142.3,-35.42,1,0,1,0.901,1
142.6,-68.58,3,2,3,2.708,3
142.8,-32.85,2,0,1,1.195,2
-143.4,-40.88,1,0,1,0.934,1
143.4,-75.41,3,2,3,2.863,3
-143.5,-30.79,1,0,1,0.881,1
-143.7,-46.41,1,0,1,0.978,2
-144.2,-44.32,1,0,1,0.96,1
144.3,-22.75,2,0,1,1.033,2
-144.6,-4.694,0,0,0,0,nan
-144.6,-56.13,2,0,1,1.102,2
144.8,-55.94,2,0,2,1.906,3
-144.8,-45.46,2,0,1,1.171,1
144.9,-69.62,3,2,3,2.642,3
-144.9,-87.75,3,0,2,1.746,3
-144.9,-59.94,2,0,1,1.164,2
145,-40.48,2,0,1,1.336,2
145.1,-71.51,3,2,3,2.706,3
145.1,-48.18,2,0,2,1.569,3
145.2,-42.71,2,0,1,1.39,2
145.2,-4.799,1,0,0,0.469,1
-145.4,-5.449,0,0,0,0,nan
145.7,-47.86,2,0,2,1.546,3
145.8,-87.5,3,2,2,2.368,3
146.2,-37.95,2,0,1,1.268,2
146.2,-48.05,2,0,2,1.545,3
146.3,-30.09,2,0,1,1.124,2
146.9,-37.8,2,0,1,1.258,2
147,-72.01,3,2,3,2.637,3
-147.1,-59.65,2,0,1,1.169,2
147.9,-67.48,3,2,2,2.406,3
147.9,-47.82,2,0,2,1.507,3
-148.2,-22.52,1,0,1,0.856,1
148.5,-80.42,3,2,3,2.632,3
-148.6,-67.66,2,0,1,1.338,2
148.6,-14.61,1,0,1,0.94,1
148.9,-15.84,1,0,1,0.947,1
-148.9,-38.44,1,0,1,0.93,1
-149.2,-20.74,1,0,1,0.852,1
149.4,-47.33,2,0,2,1.469,3
149.5,-85.42,3,2,2,2.445,3
-150.1,-23.08,1,0,1,0.86,1
150.4,-35.57,2,0,1,1.185,2
150.6,-40.85,2,0,1,1.286,2
150.6,-67.89,3,2,2,2.321,3
-150.7,-68.99,2,0,1,1.382,2
150.9,-28.27,2,0,1,1.069,2
151,-45.6,3,0,1,1.42,2
151.1,-24.34,2,0,1,1.019,2
-151.3,-61.94,2,0,1,1.231,2
151.5,-51.01,2,0,2,1.555,3
151.7,-15.35,1,0,1,0.936,1
152.1,-46.5,3,0,1,1.544,2
153,-76.04,3,2,3,2.511,3
153.2,-1.087,1,0,1,0.864,1
-153.2,-84.25,2,0,2,1.792,3
153.4,-69.46,3,2,2,2.291,3
-153.6,-40.13,1,0,1,0.951,1
153.9,-28.12,2,0,1,1.051,2
154,-28.26,2,0,1,1.052,2
154,-79.25,3,2,3,2.511,3
-154.2,-64.06,2,0,1,1.29,2
-154.7,-1.727,0,0,0,0,nan
154.9,-29.9,2,0,1,1.069,2
155,-85.49,3,2,2,2.394,3
155.2,-50.44,2,0,2,1.475,3
155.5,-46.77,2,0,1,1.368,2
156.1,-16.49,1,0,1,0.931,1
156.2,-72.71,3,2,2,2.325,3
-156.2,-1.458,0,0,0,0,nan
156.2,-26.32,2,0,1,1.017,2
-156.3,-62.22,2,0,1,1.265,2
156.6,-76.59,3,2,2,2.418,3
156.9,-6.643,1,0,1,0.879,1
157,-75.51,3,2,2,2.382,3
157.2,-29.96,2,0,1,1.056,2
157.4,-28.47,2,0,1,1.036,2
157.5,-32.49,2,0,1,1.088,2
157.8,-40.81,2,0,1,1.219,2
158,-53.63,2,0,2,1.531,3
158.3,-47.08,2,0,1,1.344,2
158.3,-32.16,2,0,1,1.079,2
-158.6,-56.89,2,0,1,1.18,2
158.6,-38.18,2,0,1,1.167,2
-158.9,-71.31,2,0,2,1.513,3
-158.9,-0.9593,0,0,0,0,nan
-158.9,-50.29,2,0,1,1.081,2
159.3,-82.07,3,2,2,2.398,3
-159.5,-68.79,3,0,1,1.516,3
-159.6,-73.04,2,0,2,1.576,3
159.6,-29.78,2,0,1,1.041,2
-159.7,-82.26,2,0,2,1.924,3
160.1,-26.67,2,0,1,1.002,2
160.7,-4.077,1,0,1,0.864,1
160.8,-77.57,3,2,2,2.33,3
-160.8,-18.87,1,0,1,0.859,1
160.8,-40.32,2,0,1,1.185,2
160.9,-44,2,0,1,1.252,2
161.1,-11.47,1,0,0,0.176,1
162.1,-66.59,2,0,2,1.924,3
162.5,-33.85,2,0,1,1.076,2
162.6,-36.86,2,0,1,1.118,2
162.7,-36.98,2,0,1,1.119,2
162.7,-35.85,2,0,1,1.102,2
163.3,-33.02,2,0,1,1.06,2
-164.3,-35.91,1,0,1,0.948,1
-165.1,-60.29,2,0,1,1.283,2
-165.8,-14.2,1,0,1,0.852,1
166,-44.59,2,0,1,1.219,2
166.5,-3.504,1,0,1,0.855,1
-167.5,-72.6,2,0,2,1.641,3
168.2,-49.56,2,0,1,1.294,2
-168.3,-32.39,1,0,1,0.935,1
168.3,-83.35,3,2,2,2.275,3
168.3,-53.6,2,0,1,1.381,2
-168.4,-70.88,2,0,2,1.594,3
-168.5,-24.61,1,0,0,0.275,1
-168.6,-30.1,1,0,1,0.922,1
168.7,-28.38,2,0,1,0.98,2
-169.1,-15.97,1,0,1,0.861,1
169.6,-17.26,1,0,1,0.904,1
-170.8,-68.48,2,0,2,1.544,3
-172.1,-15.98,1,0,1,0.865,1
172.3,-3.372,1,0,1,0.848,1
172.5,-11.65,1,0,1,0.872,1
173.2,-27.41,1,0,1,0.956,1
-173.2,-25.43,1,0,1,0.907,1
173.2,-43.6,2,0,0,0.449,2
173.5,-19.19,1,0,1,0.905,1
-173.6,-69.62,2,0,2,1.613,3
173.6,-5.016,1,0,1,0.851,1
-173.7,-19.79,1,0,1,0.881,1
-173.7,-58.4,2,0,1,1.311,2
-174.6,-39.28,2,0,1,1.018,2
-175.8,-56.23,2,0,1,1.283,2
176.2,-86.32,3,2,2,2.227,3
-176.5,-50.82,2,0,1,1.189,2
-176.6,-58.01,2,0,1,1.328,2
177,-82.54,2,1,1,1.386,3
177.3,-38.23,2,0,1,1.047,2
-177.4,-43.52,2,0,1,1.085,2
-177.5,-18.38,1,0,1,0.882,1
-178.2,-67.42,2,0,2,1.601,3
-178.6,-29.31,1,0,1,0.944,1
-178.7,-33.18,2,0,1,1.153,1
-178.8,-20.76,1,0,1,0.895,1
179,-49.57,2,0,1,1.201,2
-179.4,-45.31,2,0,1,1.122,2
180,-55.19,2,0,1,1.299,2
180.1,-28.3,1,0,1,0.941,1
-180.3,-55.23,2,0,1,1.303,2
180.7,-45.03,2,0,1,1.118,2
180.9,-23.97,1,0,1,0.913,1
-181.2,-64.68,2,0,2,1.556,3
-182.1,-38.18,2,0,1,1.043,2
-182.9,-86.1,3,2,2,2.219,3
-183.2,-47.63,2,0,1,1.184,2
-183.3,-16.31,1,0,1,0.884,1
-183.7,-14.56,1,0,1,0.878,1
183.9,-37.68,2,0,1,1.006,2
-184.3,-28.65,1,0,1,0.956,1
184.5,-30.9,1,0,1,0.945,1
-184.8,-51.58,2,0,1,1.269,2
-185.2,-26.94,1,0,1,0.947,1
185.4,-84.93,3,0,1,1.621,3
185.9,-23.28,1,0,1,0.898,1
186,-72.55,2,0,2,1.717,3
186.6,-31.03,1,0,1,0.94,1
-186.8,-24.29,1,0,1,0.934,1
-186.9,-55.72,2,0,1,1.378,2
-187.3,-29.27,2,0,1,1.177,1
187.4,-44.11,2,0,1,1.067,2
-187.5,-71.29,2,0,2,1.882,3
-187.5,-44.74,2,0,1,1.169,2
187.8,-73.24,2,0,2,1.718,3
187.9,-81.94,3,1,2,1.788,3
-187.9,-30.08,2,0,1,0.981,2
-188.3,-81.24,3,2,2,2.202,3
-188.5,-66.04,2,0,2,1.713,3
188.8,-76.21,2,0,2,1.81,3
-189.6,-32.43,2,0,1,1.015,2
-189.8,-64.12,2,0,2,1.67,3
190,-22.45,1,0,1,0.886,1
190.1,-25.97,1,0,1,0.903,1
-191,-20.74,1,0,1,0.923,1
191.2,-16.91,1,0,1,0.864,1
192.4,-27.08,1,0,1,0.904,1
192.5,-69.16,2,0,2,1.529,3
193.6,-86.01,3,0,2,1.721,3
-194.3,-60.15,2,0,2,1.613,3
-194.4,-11.35,1,0,1,0.883,1
-194.4,-24.87,1,0,1,0.96,1
194.8,-39.02,2,0,1,1.061,2
-194.9,-14.94,1,0,1,0.902,1
195.1,-16.29,1,0,1,0.856,1
195.3,-75.82,2,0,2,1.723,3
-195.3,-66.07,2,0,2,1.845,3
195.5,-16.44,1,0,1,0.856,1
-196.4,-82.34,3,2,2,2.331,3
-196.6,-1.13,1,0,1,0.852,1
-197.1,-66.9,2,0,2,1.919,3
-197.4,-30.79,2,0,1,1.036,2
-197.8,-81.37,3,2,2,2.35,3
-198.8,-29.08,2,0,1,1.023,2
-198.8,-56.85,2,0,2,1.581,3
-199.5,-27.28,2,0,1,1.006,2
199.7,-71.23,2,0,2,1.524,3
-199.7,-42.16,2,0,1,1.223,2
-200.7,-37.11,2,0,0,0.498,2
-201,-34.6,2,0,1,1.108,2
-201.1,-62.44,2,0,2,1.834,3
-201.2,-0.5172,1,0,1,0.856,1
-201.4,-26.84,2,0,1,1.01,2
-201.6,-42.14,2,0,1,1.239,2
201.8,-53.24,2,0,1,1.119,2
202.7,-67.14,2,0,1,1.381,2
-203.6,-78.92,3,2,2,2.452,3
203.6,-30.38,1,0,1,0.899,1
203.7,-2.255,0,0,0,0,nan
204.6,-28.93,1,0,1,0.846,1
-204.6,-88.73,3,2,2,2.28,3
-204.6,-0.4109,1,0,1,0.859,1
-204.7,-71.27,3,2,2,2.301,3
205.6,-17.92,1,0,1,0.85,1
-205.9,-61.28,2,0,2,1.903,3
-206.2,-53.05,2,0,2,1.584,3
-206.2,-69.35,3,2,2,2.274,3
-206.4,-42.69,2,0,1,1.296,2
-206.5,-45.67,2,0,1,1.365,2
-206.5,-45.4,2,0,1,1.359,2
206.6,-30.16,1,0,0,0.049,1
206.7,-49.82,2,0,1,1.049,2
-206.7,-46.18,2,0,1,1.38,2
-206.7,-17.44,1,0,1,0.946,1
208.2,-46.28,2,0,1,1.003,2
-208.3,-60.17,2,0,2,1.917,3
-208.3,-36.34,2,0,1,1.189,2
208.8,-30.09,1,0,1,0.888,1
-208.9,-52.34,2,0,2,1.608,3
-209.2,-82.41,3,2,3,2.535,3
-209.6,-38.46,2,0,1,1.24,2
-209.7,-73.45,3,2,3,2.548,3
209.7,-43.57,2,0,1,1.089,1
-210.3,-63.21,3,0,2,1.694,3
-210.7,-27.13,2,0,1,1.063,2
210.9,-2.895,0,0,0,0,nan
-210.9,-57.85,2,0,2,1.881,3
-211.2,-16.92,1,0,1,0.956,1
211.3,-57.11,1,0,1,0.831,2
-211.4,-66.51,3,2,2,2.33,3
-212.1,-63.65,3,2,2,2.208,3
-212.1,-23.65,2,0,1,1.027,2
-212.4,-22.79,2,0,1,1.018,2
-212.7,-55.76,2,0,2,1.832,3
-212.9,-77.08,3,2,3,2.714,3
-213.2,-51.67,2,0,2,1.669,3
-213.5,-63.17,3,2,2,2.232,3
-214.1,-58.5,3,1,2,1.784,3
-214.3,-5.376,1,0,0,0.199,1
-214.7,-64.12,3,2,2,2.333,3
-215,-75.82,3,2,3,2.794,3
-215.6,-64.59,3,2,2,2.398,3
-215.7,-35.67,2,0,1,1.238,2
-215.8,-67.44,3,2,3,2.569,3
215.8,-47.78,2,0,1,0.994,2
-215.9,-82.89,3,2,3,2.632,3
215.9,-32.94,1,0,0,0.432,1
-216.6,-13.52,1,0,1,0.945,1
-216.9,-3.344,1,0,1,0.888,1
-216.9,-44.64,2,0,2,1.479,3
-217.1,-22.26,2,0,1,1.034,2
217.2,-25.22,1,0,1,0.859,1
-217.8,-39.23,2,0,1,1.336,2
-217.9,-58.77,3,1,1,1.544,3
218.2,-6.477,0,0,0,0,nan
-219.2,-25.34,2,0,1,1.087,2
219.3,-30.97,1,0,1,0.878,1
-219.4,-37.39,2,0,1,1.309,2
219.4,-50.28,2,0,1,1.011,2
-220.1,-33.09,2,0,1,1.223,2
-220.5,-84.17,3,2,3,2.625,3
-220.6,-24.34,2,0,1,1.08,2
221,-49.36,2,0,1,0.996,2
-221.3,-9.029,1,0,1,0.927,1
-221.8,-26.02,2,0,1,1.111,2
-222.1,-75.29,4,2,3,3.131,3
-222.3,-33.03,2,0,1,1.24,2
-222.3,-59.75,3,2,2,2.386,3
-222.4,-1.139,1,0,1,0.886,1
-223.1,-32.73,2,0,1,1.24,2
223.5,-4.261,0,0,0,0,nan
-223.6,-52.1,2,0,2,1.907,3
-223.8,-45.77,2,0,2,1.639,3
224,-9.135,0,0,0,0,nan
-224.8,-34.47,2,0,1,1.292,2
-224.8,-31.22,2,0,1,1.223,2
-225.1,-40.34,2,0,2,1.478,3
-225.4,-41.13,2,0,2,1.488,3
-225.6,-46.45,2,0,2,1.704,3
-225.7,-63.19,3,2,3,2.851,3
225.9,-79.05,2,0,2,1.623,3
-225.9,-78.11,5,2,3,3.234,3
-226,-46.89,2,0,2,1.732,3
-226.4,-72.57,6,3,4,4.145,3
-226.8,-80.37,4,2,3,3.047,3
-226.9,-63.87,4,2,3,2.994,3
-227.3,-35,2,0,1,1.328,2
-227.3,-47.33,2,0,2,1.783,3
-227.4,-40.5,2,0,2,1.494,3
227.6,-80.25,2,0,2,1.667,3
-227.9,-5.065,1,0,1,0.915,1
228,-40.15,1,0,1,0.913,1
-228.1,-56.83,3,2,2,2.433,3
-228.3,-78.86,5,2,3,3.461,3
-228.3,-77.47,5,2,4,3.863,3
228.3,-1.276,0,0,0,0,nan
-228.4,-56.15,3,2,2,2.39,3
228.9,-1.622,0,0,0,0,nan
-228.9,-56.06,3,2,2,2.406,3
-229.5,-61.01,3,2,3,2.91,3
-230.7,-45.36,2,0,2,1.757,3
231,-70.76,2,0,1,1.324,2
-231,-69.11,6,4,6,5.413,4
-231.4,-44.91,2,0,2,1.749,3
-231.6,-67.07,6,4,5,5.166,3
231.9,-32.85,1,0,1,0.872,1
-232.3,-45.74,2,0,2,1.812,3
232.4,-32.04,1,0,1,0.869,1
232.5,-72.73,2,0,1,1.37,2
-232.8,-70.29,8,6,6,6.381,4
-232.8,-7.493,1,0,1,0.941,1
-233.9,-52.66,3,2,2,2.335,3
233.9,-44.41,1,0,1,0.931,1
-234,-70.13,8,6,7,7.02,4
-234.3,-57.39,3,2,3,2.839,3
-234.7,-33.38,2,0,1,1.354,2
-235,-50.33,2,1,2,1.737,3
-235,-71.61,8,6,8,7.579,4
235.2,-27.74,1,0,1,0.853,1
-235.3,-9.086,1,0,1,0.957,1
235.4,-36.62,1,0,1,0.885,1
-236,-41.49,2,0,2,1.669,3
-237.1,-66.06,9,6,8,7.888,4
-237.3,-84.32,3,2,3,2.813,3
-238,-74.66,9,6,8,7.888,4
-238.1,-10.59,1,0,1,0.976,2
-238.2,-40.73,2,0,2,1.669,3
-238.4,-70.71,13,11,12,11.624,4
238.4,-7.507,0,0,0,0,nan
238.5,-7.387,0,0,0,0,nan
-238.5,-69.05,13,12,12,12.255,4
238.7,-6.886,0,0,0,0,nan
-238.9,-71.71,13,11,12,12,4
-238.9,-26.85,2,0,1,1.228,2
-238.9,-64.69,10,7,9,8.468,4
239,-38.56,0,0,0,0,nan
-239.1,-79.09,6,4,5,4.928,3
-239.2,-10.11,2,0,1,1.095,2
-239.6,-66.57,13,12,13,12.654,4
-239.7,-23.27,2,0,1,1.162,2
-240.1,-56.72,4,2,3,3.18,3
-240.4,-41.05,2,0,2,1.72,3
-240.4,-70.25,13,12,13,12.635,4
-240.5,-63.37,10,7,9,8.685,4
-240.7,-20.79,2,0,1,1.123,2
-241.2,-33.26,3,0,1,1.544,2
-241.2,-65.81,13,12,13,12.643,4
-241.2,-13.64,2,0,1,1.02,2
-241.5,-39.86,2,0,2,1.678,3
-241.7,-68.35,13,12,13,12.62,4
-241.8,-25.82,2,0,1,1.222,2
-242,-70.54,13,12,13,12.62,4
-242.1,-51.36,3,2,3,2.559,3
242.1,-62.61,2,0,1,1.057,2
-242.3,-71.99,13,12,13,12.628,4
-242.4,-39.25,2,0,2,1.661,3
-242.7,-35.24,2,0,2,1.494,3
242.8,-13.87,0,0,0,0,nan
243.1,-6.494,0,0,0,0,nan
-243.1,-66.9,13,12,13,12.609,4
-243.2,-76.36,10,7,9,8.685,4
-243.3,-49.29,3,2,2,2.384,3
243.3,-58.65,2,0,1,1.063,2
-243.6,-70.19,13,12,13,12.598,4
-243.7,-47.17,3,2,2,2.198,3
243.8,-79.09,2,0,2,1.558,3
-243.9,-57.35,6,4,5,4.876,3
-244.1,-22.49,2,0,1,1.168,2
-244.1,-36.84,2,0,2,1.573,3
-244.4,-16.77,2,0,1,1.073,2
-244.5,-68.42,13,12,13,12.58,4
-244.5,-68.55,13,12,13,12.58,4
-244.5,-28.53,2,0,1,1.299,2
244.6,-6.94,0,0,0,0,nan
-244.8,-66.38,13,12,13,12.587,4
-245.1,-22.44,2,0,1,1.17,2
-245.2,-69.95,13,12,13,12.576,4
-245.2,-37.52,2,0,2,1.617,3
-245.2,-61.36,13,12,13,12.654,4
-245.2,-28.58,2,0,1,1.306,2
-245.3,-3.67,1,0,1,0.933,1
-245.4,-73.62,13,12,13,12.617,4
-245.6,-57.95,7,5,6,6.142,4
-245.7,-65.08,13,12,13,12.587,4
246,-4.202,0,0,0,0,nan
-246.1,-58.83,8,6,8,7.481,4
-246.1,-68.67,13,12,13,12.554,4
-246.2,-25.66,2,0,1,1.241,2
-246.3,-54.21,5,2,3,3.379,3
-246.8,-57.99,8,6,7,6.823,4
-246.8,-71.98,13,12,13,12.576,4
-246.9,-2.565,1,0,1,0.928,1
-247,-60.66,13,12,13,12.646,4
-247.1,-44.36,3,1,2,1.785,3
-247.1,-34.53,2,0,2,1.508,3
-247.3,-39.93,2,0,2,1.767,3
-247.3,-63.52,13,12,13,12.587,4
-247.4,-41.93,2,0,2,1.887,3
-247.5,-69.06,13,12,13,12.531,4
-247.5,-31.89,3,0,1,1.54,2
-247.6,-46.64,3,2,2,2.259,3
-248.1,-28.27,2,0,1,1.314,2
-248.1,-73.31,13,12,13,12.587,4
-248.4,-45.42,2,1,1,1.499,3
-248.4,-61.16,13,12,13,12.62,4
-248.5,-67.33,13,12,13,12.509,4
-248.6,-70.02,13,12,13,12.517,4
-248.7,-61.43,13,12,13,12.609,4
-248.7,-41.13,2,0,2,1.857,3
248.8,-29.47,1,0,1,0.851,1
-249,-30.39,2,0,1,1.376,2
-249.3,-60.21,13,12,13,12.628,4
-249.5,-57.83,10,7,9,8.468,4
-249.5,-41.1,2,0,2,1.868,3
-249.5,-58.87,13,11,12,11.794,4
-249.6,-65,13,12,13,12.513,4
-249.6,-73.54,13,12,13,12.576,4
-249.7,-72.86,13,12,13,12.557,4
-249.8,-60.63,13,12,13,12.613,4
-249.9,-65.73,13,12,12,12.491,4
-249.9,-72,13,12,13,12.535,4
-250,-58.2,11,8,10,9.853,4
-250,-44.88,2,1,1,1.369,3
-250,-73.57,13,12,13,12.572,4
-250.2,-72.4,13,12,13,12.539,4
250.5,-12.61,0,0,0,0,nan
-250.6,-78.31,9,6,8,8.109,4
-250.7,-66.61,13,12,12,12.457,4
-250.9,-27.07,2,0,1,1.296,2
251.1,-29.05,1,0,1,0.849,1
-251.2,-45.55,3,2,2,2.246,3
-251.4,-62.93,13,12,13,12.524,4
-251.5,-27.94,2,0,1,1.321,2
-251.5,-58,13,11,12,11.794,4
