0.0488843329731,104.628174566
0.0294930584904,272.579752184
0.0364394479881,13.1652724116
0.0500911484951,255.669663923
0.0222808243748,344.026327454
0.0248648661469,185.64997691
0.0553888890428,268.362869973
0.016452286338,347.93397857
0.0168012510984,296.315815519
0.050764275199,7.27067573293
0.00692013801909,229.472253629
0.0237364887774,108.389243904
0.0115335282044,53.6961727814
0.0467073442956,357.767448395
0.0133077568324,21.3052762268
0.0768812200155,90.0526761973
0.049994613021,49.3113747315
0.0571706366721,153.96390824
0.0323396102368,194.426870496
0.0384887463574,180.633865809
0.0507864962065,134.722775367
0.0264326073278,55.5885444312
0.0361516914154,307.231913759
0.117914708734,195.337684193
0.0486880388137,84.4276960424
0.0486370609205,353.960254472
0.0310942943439,77.7585959532
0.0141294892969,191.798787047
0.0236062967561,5.5241636104
0.0726985897793,170.181031084
0.0222897321241,297.330653975
0.035725160643,350.592290084
0.0415084708151,60.5410189837
0.0167069946928,315.342132727
0.0423833273446,70.063557864
0.0424888781606,269.398180056
0.0710961429707,143.041796682
0.0394622276918,130.184683598
0.0374875202092,311.239164541
0.0336306304869,94.221673289
0.0407208205753,104.989077927
0.0378767300467,138.912749526
0.0407082180199,191.648785112
0.029389716082,68.2880203322
0.0567909483437,109.872448051
0.030310754624,23.1787608087
0.0505367051207,175.48879018
0.0397658819441,157.570576771
0.0501007255158,71.537631448
0.0513807166836,99.0595153963
0.0198584063309,187.625788594
0.0144709723507,315.987458734
0.0458169519491,268.695776222
0.0417528891959,351.229144729
0.0623078326198,17.5806982486
0.0269950826763,68.6363053464
0.0552838413848,24.9680416341
0.0260917969096,261.888333438
0.0138674175559,152.65270753
0.0395095935536,50.8455119287
0.0278511416257,233.235275601
0.0525741457449,285.815029278
0.0128360540283,106.987659452
0.0107422443053,179.999706363
0.0733023601746,149.505535178
0.042866860626,78.5819070915
0.0476017116178,214.10693691
0.0297795168265,181.120019414
0.00716296976258,88.1561379583
0.0188804405998,339.615942815
0.015986966423,343.592232388
0.0293002204015,238.012639681
0.0338991485218,34.371834763
0.0861306383963,284.007734376
0.0333793172186,173.124906314
0.0553785242777,112.366367907
0.0310414726389,140.15805638
0.0413168426003,284.022519885
0.0264121583563,144.68664735
0.0313471785337,119.885076731
0.0194302066857,210.668060301
0.0689208313578,8.37011346929
0.021482983369,253.999758335
0.0485457456783,141.150393874
0.0079683897574,190.074633222
0.0717501121885,189.392745772
0.0381155183512,351.886278725
0.0668848323525,134.428652573
0.0311527975988,299.592777778
0.0655089659654,339.354761478
0.0302775051545,7.60490620635
0.0328020310903,272.639272534
0.0383404610169,219.002215953
0.0671363950755,183.931552537
0.0264956081208,101.696245128
0.062686106229,340.433989844
0.0267482123034,219.877088129
0.0381159650492,12.8749629188
0.0365830137269,110.314834573
0.03295074931,287.712833891
0.028721512324,135.2242051
0.0849047778339,223.617170793
0.0297301118249,179.704064619
0.0264167503872,136.528066298
0.055799339964,100.834625268
0.035448246949,52.5157876799
0.0451812893172,169.963502501
0.0241048192362,213.765131485
0.0252889649031,358.840616947
0.0583549950185,251.486582295
0.0208151203431,315.060785453
0.0515511559221,36.8101987477
0.0531630665131,215.297724095
0.0365055780555,24.685841361
0.0253794974154,264.950417693
0.0626441583328,30.0885876509
0.0225178753561,345.246055693
0.042994880883,274.990070924
0.0345533111559,7.3298110702
0.0401198591113,168.869082947
0.0159064856028,348.87610318
0.0371145240591,200.515875651
0.0285341004187,206.131760075
0.0517803518233,49.2728389894
0.0625547213751,124.084151213
0.0694342362327,343.158315872
0.0205816169789,195.617645343
0.0285721699311,96.3041121315
0.0309211756059,237.103455738
0.047327839917,147.323011601
0.0596370860723,56.3455836561
0.0350563906622,340.930137318
0.0257033550762,264.6484786
0.021054140739,228.728501492
0.0162613298899,245.552454299
0.0176341473736,245.46007573
0.0432109791071,231.546807353
0.0543707643243,87.7188929972
0.00414616812414,14.7425102162
0.0701340432596,190.39822717
0.0373998971659,92.1957145461
0.0142370992391,336.955854613
0.0634947848086,30.9884065331
0.0745538932623,168.707309892
0.0340520559297,131.521267132
0.0537467107474,227.105448904
0.0356301002864,231.391315575
0.0547415142029,61.637621106
0.024438226496,50.4108543027
0.0421008713217,262.346563538
0.02739819365,92.8518227278
0.0188455671962,312.845239163
