1.1374840868302272,0.6458,42.94
1.6801477827648341,0.6458,42.94
0.037290319456587895,0.6458,42.94
0.0211291072628228,0.9241,-26.07
0.005149412145328824,0.9241,-26.07
0.00045888135900895577,8.071,-77.19
0.003260424033214804,8.071,-77.19
0.09929690027638571,12.97,58.3
4.547473508864641e-12,12.97,58.3
0.17949960016954947,15.93,75.9
0.5650231937897843,15.93,75.9
0.4317235697999422,15.93,75.9
0.019546954179531895,16.85,-45.03
0,16.85,-45.03
0.06248381999830599,18.75,-25.16
0.01970324121793965,18.75,-25.16
5.4569682106375694e-12,24.05,31.49
0,24.05,31.49
7.275957614183426e-12,29.56,-4.6819999999999995
0,29.56,-4.6819999999999995
0.08336906991917203,33.21,44.67
4.547473508864641e-12,33.21,44.67
0.1003754041389584,36.28,-45.72
1.2865594031561614,36.28,-45.72
0.048527509252380696,36.28,-45.72
0.0017931022675838904,38.15,6.3660000000000005
0.01367644813581137,38.15,6.3660000000000005
0.8355937550359158,39.8,-69.11
0.9208439148424077,39.8,-69.11
0.0027256805278739193,41.12,-71.28
1.8189894035458565e-12,41.12,-71.28
0.07840555206672661,41.99,-39.89
0.3040018502397288,41.99,-39.89
4.504575002138154,41.99,-39.89
3.637978807091713e-12,41.99,-39.89
0.10803018376464024,42.3,-53.66
0.061354017214966916,42.3,-53.66
0.04186073430173565,46.66,-61.4
3.6005320069471054,46.66,-61.4
2.1886840602437587,46.66,-61.4
0.03080528189116194,46.76,-26.17
2.7284841053187847e-12,46.76,-26.17
9.094947017729282e-13,47.9,-9.823
0,47.9,-9.823
0.20346604444284822,51.24,44.55
0.03970793177813903,51.24,44.55
0.4849921933509904,52.17,-85.44
0.8328384498909145,52.17,-85.44
0.3938488265716842,52.17,-85.44
1.8153627396131924,54.98,-42.39
1.6318587314563047,54.98,-42.39
1.020678890406998,56.72,-48.68
0.30613498281672946,56.72,-48.68
3.637978807091713e-12,56.72,-48.68
7.275957614183426e-12,56.72,-48.68
2.2243788546766154,58.68,-36.95
6.570765283133369,58.68,-36.95
7.308060019986442,58.68,-36.95
6.625555374227588,58.68,-36.95
0.04686734395363601,60.23,12.43
0.10203720466051891,60.23,12.43
0.0008520065130142029,61.5,-62.56
0.0008708200230103103,61.5,-62.56
0.0828702443450311,62.02,-2.932
5.4569682106375694e-12,62.02,-2.932
0.30594447105249856,62.97,31.88
5.4569682106375694e-12,62.97,31.88
7.275957614183426e-12,62.97,31.88
0,62.97,31.88
0,64.31,-70.39
0,64.31,-70.39
0,64.31,-70.39
0,64.59,-63.44
0,64.59,-63.44
0,64.59,-63.44
0,64.59,-63.44
0.009178659616736695,64.83,-65.21
0.03537000301730586,64.83,-65.21
0.8021426013801829,65.5,-66.21
1.8151055522612296,65.5,-66.21
0.04693284370478068,66.76,-64.82
0,66.76,-64.82
0.06330340655040345,67.3,-66.82
0.05209581509370764,67.3,-66.82
0.6660324281829162,68.16,-60.12
0.9542347815204266,68.16,-60.12
0.029822734461959044,68.16,-60.12
0.026776507354952628,69.69,-67.74
10.0517086051035,69.69,-67.74
11.636387828018997,69.69,-67.74
0.7545452702561306,71.58,-64.24
6.820563427238085,71.58,-64.24
3.100061992608971,71.58,-64.24
0,71.58,-64.24
1.9434846791045857,71.81,-72.79
3.1100159205343516,71.81,-72.79
3.477864426233282,71.81,-72.79
7.275957614183426e-12,71.81,-72.79
0,71.81,-72.79
0.24956853275261892,72.18,-75.66
0.1187143272600224,72.18,-75.66
0.00830321113608079,73.73,-61.11
2.5356734667129786,75.8,-68.83
3.2194385846014484,75.8,-68.83
2.7328582971094875,75.8,-68.83
1.3839440353663122,75.8,-68.83
1.0913936421275139e-11,75.8,-68.83
0.5618479591557843,76.91,-58.76
0,76.91,-58.76
0,76.91,-58.76
0.1921166798822469,77.79,-70.32
0.7478221508281422,77.79,-70.32
1.1137998554113437,77.79,-70.32
0.026118456949916435,78.79,-61.64
0.02081243954853562,78.79,-61.64
0.29230745921267953,78.94,-67.96
0.48911549125477904,78.94,-67.96
0.03422854196105618,79.13,-64.82
0,79.13,-64.82
1.8189894035458565e-12,79.36,-56.85
0,79.36,-56.85
0.0475400185205217,80.31,-69.12
0.015465161030988384,80.31,-69.12
0,83.03,-77.0
0.002126925876837049,83.63,-76.98
0,83.63,-76.98
1.2489946310088271,85.39,-59.05
0.4577963715164515,85.39,-59.05
2.289776641264325,85.39,-59.05
7.275957614183426e-12,85.39,-59.05
0.20382506898022257,85.72,-66.27
0.19084726667551877,85.72,-66.27
0,85.72,-66.27
11.647078210025938,86.58,-7.204
48.20352986052376,86.58,-7.204
4.645562098229675,86.58,-7.204
0.13229269334806304,86.9,9.793
0.23362753633352895,86.9,9.793
0.11141402324938099,86.9,9.793
0.9009524939647235,86.9,-64.71
0.805027075450198,86.9,-64.71
0.01690649440024572,86.9,-64.71
0.8585081996272521,86.91,52.64
0.6592617836340651,86.91,52.64
0.8669235191628104,87.74,-57.03
1.0601659857056802,87.74,-57.03
7.275957614183426e-12,87.74,-57.03
5.4569682106375694e-12,87.74,-57.03
9.151960896218952,90.77,-54.21
5.527519102965016,90.77,-54.21
0,90.77,-54.21
0.01795104637676559,91.64,-25.1
0,91.64,-25.1
0.039083564155589556,91.69,-55.22
0.048291238705132855,91.69,-55.22
0.03090321726995171,91.92,-68.99
1.7622936275256507,91.92,-68.99
1.8580533278509392,91.92,-68.99
0.7867897934360712,93.27,-61.67
0.09481102925201412,93.27,-61.67
0.9234111910686806,93.42,-59.55
0.4797640640077816,93.42,-59.55
0,93.58,-55.65
0,93.58,-55.65
0,93.58,-55.65
0,93.74,49.52
0,93.74,49.52
0,93.74,49.52
0.20384106977257943,94.03,-62.81
0.07487855479121208,94.03,-62.81
0.02106433415610809,94.03,-62.81
