6.601153133680782,_in/0_0
6.877095715517498,_in/0_0
2.103092313547677,_in/0_0
5.759359197862068,_in/0_1
6.678955612984282,_in/0_1
0.43008432837814325,_in/0_1
5.374485173590074,_in/0_2
5.998949445027392,_in/0_2
1.753106368589215,_in/0_2
21.331231420917902,_in/0_3
17.114863581839018,_in/0_3
0.65318100406148,_in/0_3
5.766030320126447,_in/0_4
6.171108782862575,_in/0_4
1.0057795340762823,_in/0_4
5.407614825406199,_in/0_5
6.281634820272302,_in/0_5
0.4965063666095375,_in/0_5
6.422920769757184,_in/0_6
6.178409300875501,_in/0_6
0.7233987410654663,_in/0_6
5.3826268191178315,_in/0_7
5.809814174505846,_in/0_7
0.47861755774465564,_in/0_7
6.974332751964539,_in/0_8
7.1231213809296605,_in/0_8
1.7456076008347736,_in/0_8
6.500371172049199,_in/0_9
6.446432605927839,_in/0_9
0.6293839893769473,_in/0_9
5.735971671569132,_in/0_10
6.721706112755783,_in/0_10
0.8717184344495763,_in/0_10
6.388057696291071,_in/0_11
6.739612587261945,_in/0_11
0.2910662867616338,_in/0_11
6.574577606344974,_in/0_12
6.650111973962339,_in/0_12
0.5466260214889189,_in/0_12
5.555073662551877,_in/0_13
6.420661828742595,_in/0_13
0.6267864438814286,_in/0_13
5.69992852604264,_in/0_14
6.640420836942212,_in/0_14
1.2337400812011765,_in/0_14
55.672914551978465,_in/0_15
54.116996108212334,_in/0_15
0.8947602293555974,_in/0_15
26.222654191085894,_in/0_16
23.419267039389524,_in/0_16
0.4565920515888138,_in/0_16
5.4440343678688805,_in/0_17
6.284409491254337,_in/0_17
0.6105550799929915,_in/0_17
13.456908285479585,_in/0_18
12.126665057003265,_in/0_18
0.5392019711871399,_in/0_18
5.541694180377817,_in/0_19
6.608509684123419,_in/0_19
0.9040458267900249,_in/0_19
9.623908749048496,_in/0_20
8.470943581445681,_in/0_20
0.33739001485082554,_in/0_20
6.409977891111339,_in/0_21
7.04553982521611,_in/0_21
0.4805917317735293,_in/0_21
6.007241351457196,_in/0_22
6.813597974818549,_in/0_22
1.3602398291986901,_in/0_22
10.914685032383204,_in/0_23
8.92502773970773,_in/0_23
0.5665369360176555,_in/0_23
6.73001915167697,_in/0_24
6.158587912417715,_in/0_24
0.4608523061597225,_in/0_24
4.729435840578844,_in/0_25
4.356006648642506,_in/0_25
0.27007484183559427,_in/0_25
1635.752026015296,_in/0_26
2336.409817609747,_in/0_26
0.8030957524606492,_in/0_26
78.11128250991896,_in/0_27
75.5733723266967,_in/0_27
0.2078174089474487,_in/0_27
339.0591972542461,_in/0_28
230.57582078631822,_in/0_28
0.3709271564257506,_in/0_28
15.717503103202034,_in/0_29
18.255678251553036,_in/0_29
1.425086610197468,_in/0_29
6.101300695558166,_in/0_30
6.467459643463371,_in/0_30
0.28712246192117163,_in/0_30
5.973256343091634,_in/0_31
7.151398392339615,_in/0_31
1.4211338300810894,_in/0_31
6.405702940428455,_in/0_32
7.0315486508843605,_in/0_32
0.31996174599407823,_in/0_32
27.4262400203952,_in/0_33
24.128013511071913,_in/0_33
0.5783589867878618,_in/0_33
6.876119255888625,_in/0_34
6.582290655326688,_in/0_34
0.1620611049274885,_in/0_34
5.744952756485873,_in/0_35
6.566015818225424,_in/0_35
1.402992737479508,_in/0_35
5.651078055965627,_in/0_36
6.721273627266783,_in/0_36
1.2702934469834872,_in/0_36
10.807141734258039,_in/0_37
7.499931186044705,_in/0_37
1.4901537301066128,_in/0_37
1.2094448039788404,_in/0_38
3.047010275586217,_in/0_38
4.137493342732341,_in/0_38
