11.793127282129717,_in/0_0
16.075926839374006,_in/0_0
1.2115749847671395,_in/0_0
10.612424652994378,_in/0_1
26.299455456697615,_in/0_1
16.468302251654677,_in/0_1
10.15590945162694,_in/0_2
14.69066330982696,_in/0_2
1.6623372406447743,_in/0_2
3.4356504149982356,_in/0_3
6.2249062124756165,_in/0_3
2.777915302724068,_in/0_3
3.6463029858787195,_in/0_4
7.286415666691028,_in/0_4
4.173403093358502,_in/0_4
4.953971368049679,_in/0_5
7.943549285904737,_in/0_5
1.4259557294099068,_in/0_5
9.839849539363058,_in/0_6
13.336234558431897,_in/0_6
0.3581840183651366,_in/0_6
2.006120772770373,_in/0_7
6.596627150924178,_in/0_7
6.775236037821742,_in/0_7
2.4842319707968272,_in/0_8
4.926573491335148,_in/0_8
2.802689685311634,_in/0_8
7.155019172219909,_in/0_9
11.79856752906926,_in/0_9
3.8896805169242725,_in/0_9
5.8050139543483965,_in/0_10
14.28017864782305,_in/0_10
14.200731302868007,_in/0_10
6.557975540935331,_in/0_11
16.55919938488705,_in/0_11
9.432468929890092,_in/0_11
7.0077835135380155,_in/0_12
12.094601739867358,_in/0_12
5.241565723203166,_in/0_12
8.523015924554784,_in/0_13
12.176689668471226,_in/0_13
2.6051648392258357,_in/0_13
10.210425997021957,_in/0_14
13.73575913280365,_in/0_14
0.30024809582391754,_in/0_14
8.170628357409441,_in/0_15
10.616914525191532,_in/0_15
0.37330258367910574,_in/0_15
6.169952715223189,_in/0_16
12.134357773204101,_in/0_16
4.966769791848492,_in/0_16
12.320733846456278,_in/0_17
18.10869857762009,_in/0_17
2.904879984755098,_in/0_17
1.7564685946053942,_in/0_18
4.558640674513299,_in/0_18
2.7729271067655645,_in/0_18
6.142778574198019,_in/0_19
9.371459502726793,_in/0_19
1.882895257551354,_in/0_19
15.345398694422329,_in/0_20
25.482499556754192,_in/0_20
11.627245598523587,_in/0_20
5.122449279850116,_in/0_21
8.078702595330014,_in/0_21
2.9968659387996013,_in/0_21
13.56504520296994,_in/0_22
27.206263855631732,_in/0_22
10.765953035554048,_in/0_22
21.418257649864245,_in/0_23
26.180330377348582,_in/0_23
9.074870159938655,_in/0_23
6.023817514986149,_in/0_24
10.535711364222152,_in/0_24
3.058654256932641,_in/0_24
8.252070134134556,_in/0_25
11.548258782888297,_in/0_25
2.383408154186327,_in/0_25
6.78139500686666,_in/0_26
11.137385234207613,_in/0_26
3.1790971083119075,_in/0_26
27.574095743359067,_in/0_27
36.219693088845816,_in/0_27
5.757891816161646,_in/0_27
6.366440915502608,_in/0_28
8.761518717117724,_in/0_28
0.7201045734072977,_in/0_28
10.12157356107491,_in/0_29
17.17504439698496,_in/0_29
4.352300972401281,_in/0_29
4.61305491082021,_in/0_30
7.723642587370705,_in/0_30
3.277203543926589,_in/0_30
2.650191161352268,_in/0_31
3.1884184178779833,_in/0_31
0.6814934479189105,_in/0_31
7.1263787857024,_in/0_32
10.451834600709844,_in/0_32
0.21360004565212876,_in/0_32
5.51669533943641,_in/0_33
8.091010379575891,_in/0_33
1.0177910545608029,_in/0_33
4.22754855191306,_in/0_34
5.393391412915662,_in/0_34
1.025752084893611,_in/0_34
8.700907887454377,_in/0_35
14.122770568280885,_in/0_35
3.7941716900131723,_in/0_35
4.407964794198051,_in/0_36
11.112607140850741,_in/0_36
10.161255392382373,_in/0_36
16.227314264775487,_in/0_37
31.080189522064757,_in/0_37
