#RA,DEC,max,min,med,avg,camera
232.400000,-32.040000,1.000000,0.000000,1.000000,0.869000,1.000000
232.500000,-72.730000,2.000000,0.000000,1.000000,1.370000,2.000000
232.800000,70.290000,0.000000,0.000000,0.000000,0.000000,nan
232.800000,7.493000,0.000000,0.000000,0.000000,0.000000,nan
233.900000,52.660000,0.000000,0.000000,0.000000,0.000000,nan
233.900000,-44.410000,1.000000,0.000000,1.000000,0.931000,1.000000
234.000000,70.130000,0.000000,0.000000,0.000000,0.000000,nan
234.300000,57.390000,0.000000,0.000000,0.000000,0.000000,nan
234.700000,33.380000,0.000000,0.000000,0.000000,0.000000,nan
235.000000,50.330000,0.000000,0.000000,0.000000,0.000000,nan
235.000000,71.610000,0.000000,0.000000,0.000000,0.000000,nan
235.200000,-27.740000,1.000000,0.000000,1.000000,0.853000,1.000000
235.300000,9.086000,0.000000,0.000000,0.000000,0.000000,nan
235.400000,-36.620000,1.000000,0.000000,1.000000,0.885000,1.000000
236.000000,41.490000,0.000000,0.000000,0.000000,0.000000,nan
237.100000,66.060000,0.000000,0.000000,0.000000,0.000000,nan
237.300000,84.320000,0.000000,0.000000,0.000000,0.000000,nan
238.000000,74.660000,0.000000,0.000000,0.000000,0.000000,nan
238.100000,10.590000,0.000000,0.000000,0.000000,0.000000,nan
238.200000,40.730000,0.000000,0.000000,0.000000,0.000000,nan
238.400000,70.710000,0.000000,0.000000,0.000000,0.000000,nan
238.400000,-7.507000,0.000000,0.000000,0.000000,0.000000,nan
238.500000,-7.387000,0.000000,0.000000,0.000000,0.000000,nan
238.500000,69.050000,0.000000,0.000000,0.000000,0.000000,nan
238.700000,-6.886000,0.000000,0.000000,0.000000,0.000000,nan
238.900000,71.710000,0.000000,0.000000,0.000000,0.000000,nan
238.900000,26.850000,0.000000,0.000000,0.000000,0.000000,nan
238.900000,64.690000,0.000000,0.000000,0.000000,0.000000,nan
239.000000,-38.560000,0.000000,0.000000,0.000000,0.000000,nan
239.100000,79.090000,0.000000,0.000000,0.000000,0.000000,nan
239.200000,10.110000,0.000000,0.000000,0.000000,0.000000,nan
239.600000,66.570000,0.000000,0.000000,0.000000,0.000000,nan
239.700000,23.270000,0.000000,0.000000,0.000000,0.000000,nan
240.100000,56.720000,0.000000,0.000000,0.000000,0.000000,nan
240.400000,41.050000,0.000000,0.000000,0.000000,0.000000,nan
240.400000,70.250000,0.000000,0.000000,0.000000,0.000000,nan
240.500000,63.370000,0.000000,0.000000,0.000000,0.000000,nan
240.700000,20.790000,0.000000,0.000000,0.000000,0.000000,nan
241.200000,33.260000,0.000000,0.000000,0.000000,0.000000,nan
241.200000,65.810000,0.000000,0.000000,0.000000,0.000000,nan
241.200000,13.640000,0.000000,0.000000,0.000000,0.000000,nan
241.500000,39.860000,0.000000,0.000000,0.000000,0.000000,nan
241.700000,68.350000,0.000000,0.000000,0.000000,0.000000,nan
241.800000,25.820000,0.000000,0.000000,0.000000,0.000000,nan
242.000000,70.540000,0.000000,0.000000,0.000000,0.000000,nan
242.100000,51.360000,0.000000,0.000000,0.000000,0.000000,nan
242.100000,-62.610000,2.000000,0.000000,1.000000,1.057000,2.000000
242.300000,71.990000,0.000000,0.000000,0.000000,0.000000,nan
242.400000,39.250000,0.000000,0.000000,0.000000,0.000000,nan
242.700000,35.240000,0.000000,0.000000,0.000000,0.000000,nan
242.800000,-13.870000,0.000000,0.000000,0.000000,0.000000,nan
243.100000,-6.494000,0.000000,0.000000,0.000000,0.000000,nan
243.100000,66.900000,0.000000,0.000000,0.000000,0.000000,nan
243.200000,76.360000,0.000000,0.000000,0.000000,0.000000,nan
243.300000,49.290000,0.000000,0.000000,0.000000,0.000000,nan
243.300000,-58.650000,2.000000,0.000000,1.000000,1.063000,2.000000
243.600000,70.190000,0.000000,0.000000,0.000000,0.000000,nan
243.700000,47.170000,0.000000,0.000000,0.000000,0.000000,nan
243.800000,-79.090000,2.000000,0.000000,2.000000,1.558000,3.000000
243.900000,57.350000,0.000000,0.000000,0.000000,0.000000,nan
244.100000,22.490000,0.000000,0.000000,0.000000,0.000000,nan
244.100000,36.840000,0.000000,0.000000,0.000000,0.000000,nan
244.400000,16.770000,0.000000,0.000000,0.000000,0.000000,nan
244.500000,68.420000,0.000000,0.000000,0.000000,0.000000,nan
244.500000,68.550000,0.000000,0.000000,0.000000,0.000000,nan
244.500000,28.530000,0.000000,0.000000,0.000000,0.000000,nan
244.600000,-6.940000,0.000000,0.000000,0.000000,0.000000,nan
244.800000,66.380000,0.000000,0.000000,0.000000,0.000000,nan
245.100000,22.440000,0.000000,0.000000,0.000000,0.000000,nan
245.200000,69.950000,0.000000,0.000000,0.000000,0.000000,nan
245.200000,37.520000,0.000000,0.000000,0.000000,0.000000,nan
245.200000,61.360000,0.000000,0.000000,0.000000,0.000000,nan
245.200000,28.580000,0.000000,0.000000,0.000000,0.000000,nan
245.300000,3.670000,0.000000,0.000000,0.000000,0.000000,nan
245.400000,73.620000,0.000000,0.000000,0.000000,0.000000,nan
245.600000,57.950000,0.000000,0.000000,0.000000,0.000000,nan
245.700000,65.080000,0.000000,0.000000,0.000000,0.000000,nan
246.000000,-4.202000,0.000000,0.000000,0.000000,0.000000,nan
246.100000,58.830000,0.000000,0.000000,0.000000,0.000000,nan
246.100000,68.670000,0.000000,0.000000,0.000000,0.000000,nan
246.200000,25.660000,0.000000,0.000000,0.000000,0.000000,nan
246.300000,54.210000,0.000000,0.000000,0.000000,0.000000,nan
246.800000,57.990000,0.000000,0.000000,0.000000,0.000000,nan
246.800000,71.980000,0.000000,0.000000,0.000000,0.000000,nan
246.900000,2.565000,0.000000,0.000000,0.000000,0.000000,nan
247.000000,60.660000,0.000000,0.000000,0.000000,0.000000,nan
247.100000,44.360000,0.000000,0.000000,0.000000,0.000000,nan
247.100000,34.530000,0.000000,0.000000,0.000000,0.000000,nan
247.300000,39.930000,0.000000,0.000000,0.000000,0.000000,nan
247.300000,63.520000,0.000000,0.000000,0.000000,0.000000,nan
247.400000,41.930000,0.000000,0.000000,0.000000,0.000000,nan
247.500000,69.060000,0.000000,0.000000,0.000000,0.000000,nan
247.500000,31.890000,0.000000,0.000000,0.000000,0.000000,nan
247.600000,46.640000,0.000000,0.000000,0.000000,0.000000,nan
248.100000,28.270000,0.000000,0.000000,0.000000,0.000000,nan
248.100000,73.310000,0.000000,0.000000,0.000000,0.000000,nan
248.400000,45.420000,0.000000,0.000000,0.000000,0.000000,nan
248.400000,61.160000,0.000000,0.000000,0.000000,0.000000,nan
248.500000,67.330000,0.000000,0.000000,0.000000,0.000000,nan
248.600000,70.020000,0.000000,0.000000,0.000000,0.000000,nan
248.700000,61.430000,0.000000,0.000000,0.000000,0.000000,nan
248.700000,41.130000,0.000000,0.000000,0.000000,0.000000,nan
248.800000,-29.470000,1.000000,0.000000,1.000000,0.851000,1.000000
249.000000,30.390000,0.000000,0.000000,0.000000,0.000000,nan
249.300000,60.210000,0.000000,0.000000,0.000000,0.000000,nan
249.500000,57.830000,0.000000,0.000000,0.000000,0.000000,nan
249.500000,41.100000,0.000000,0.000000,0.000000,0.000000,nan
249.500000,58.870000,0.000000,0.000000,0.000000,0.000000,nan
249.600000,65.000000,0.000000,0.000000,0.000000,0.000000,nan
249.600000,73.540000,0.000000,0.000000,0.000000,0.000000,nan
249.700000,72.860000,0.000000,0.000000,0.000000,0.000000,nan
249.800000,60.630000,0.000000,0.000000,0.000000,0.000000,nan
249.900000,65.730000,0.000000,0.000000,0.000000,0.000000,nan
249.900000,72.000000,0.000000,0.000000,0.000000,0.000000,nan
250.000000,58.200000,0.000000,0.000000,0.000000,0.000000,nan
250.000000,44.880000,0.000000,0.000000,0.000000,0.000000,nan
250.000000,73.570000,0.000000,0.000000,0.000000,0.000000,nan
250.200000,72.400000,0.000000,0.000000,0.000000,0.000000,nan
250.500000,-12.610000,0.000000,0.000000,0.000000,0.000000,nan
250.600000,78.310000,0.000000,0.000000,0.000000,0.000000,nan
250.700000,66.610000,0.000000,0.000000,0.000000,0.000000,nan
250.900000,27.070000,0.000000,0.000000,0.000000,0.000000,nan
251.100000,-29.050000,1.000000,0.000000,1.000000,0.849000,1.000000
251.200000,45.550000,0.000000,0.000000,0.000000,0.000000,nan
251.400000,62.930000,0.000000,0.000000,0.000000,0.000000,nan
251.500000,27.940000,0.000000,0.000000,0.000000,0.000000,nan
251.500000,58.000000,0.000000,0.000000,0.000000,0.000000,nan
251.500000,33.460000,0.000000,0.000000,0.000000,0.000000,nan
251.600000,59.750000,0.000000,0.000000,0.000000,0.000000,nan
251.600000,22.020000,0.000000,0.000000,0.000000,0.000000,nan
251.700000,51.960000,0.000000,0.000000,0.000000,0.000000,nan
251.800000,74.560000,0.000000,0.000000,0.000000,0.000000,nan
252.100000,72.410000,0.000000,0.000000,0.000000,0.000000,nan
252.200000,70.940000,0.000000,0.000000,0.000000,0.000000,nan
252.400000,63.770000,0.000000,0.000000,0.000000,0.000000,nan
252.600000,47.760000,0.000000,0.000000,0.000000,0.000000,nan
252.800000,71.040000,0.000000,0.000000,0.000000,0.000000,nan
252.900000,0.335400,0.000000,0.000000,0.000000,0.000000,nan
253.100000,54.990000,0.000000,0.000000,0.000000,0.000000,nan
253.200000,44.660000,0.000000,0.000000,0.000000,0.000000,nan
253.200000,37.520000,0.000000,0.000000,0.000000,0.000000,nan
253.300000,57.940000,0.000000,0.000000,0.000000,0.000000,nan
253.400000,69.060000,0.000000,0.000000,0.000000,0.000000,nan
253.500000,70.420000,0.000000,0.000000,0.000000,0.000000,nan
253.500000,37.340000,0.000000,0.000000,0.000000,0.000000,nan
253.600000,50.910000,0.000000,0.000000,0.000000,0.000000,nan
253.600000,81.180000,0.000000,0.000000,0.000000,0.000000,nan
253.700000,67.950000,0.000000,0.000000,0.000000,0.000000,nan
253.700000,-9.674000,0.000000,0.000000,0.000000,0.000000,nan
253.700000,71.440000,0.000000,0.000000,0.000000,0.000000,nan
253.800000,7.091000,0.000000,0.000000,0.000000,0.000000,nan
253.900000,70.550000,0.000000,0.000000,0.000000,0.000000,nan
254.000000,71.440000,0.000000,0.000000,0.000000,0.000000,nan
254.000000,74.860000,0.000000,0.000000,0.000000,0.000000,nan
254.100000,59.080000,0.000000,0.000000,0.000000,0.000000,nan
254.200000,78.040000,0.000000,0.000000,0.000000,0.000000,nan
254.300000,20.570000,0.000000,0.000000,0.000000,0.000000,nan
254.400000,46.850000,0.000000,0.000000,0.000000,0.000000,nan
254.400000,63.880000,0.000000,0.000000,0.000000,0.000000,nan
254.500000,65.250000,0.000000,0.000000,0.000000,0.000000,nan
254.500000,56.060000,0.000000,0.000000,0.000000,0.000000,nan
254.500000,56.360000,0.000000,0.000000,0.000000,0.000000,nan
254.600000,53.570000,0.000000,0.000000,0.000000,0.000000,nan
254.800000,58.760000,0.000000,0.000000,0.000000,0.000000,nan
254.900000,58.840000,0.000000,0.000000,0.000000,0.000000,nan
255.000000,78.440000,0.000000,0.000000,0.000000,0.000000,nan
255.200000,-69.530000,2.000000,0.000000,1.000000,1.241000,2.000000
255.300000,75.270000,0.000000,0.000000,0.000000,0.000000,nan
255.500000,6.092000,0.000000,0.000000,0.000000,0.000000,nan
255.500000,70.660000,0.000000,0.000000,0.000000,0.000000,nan
255.800000,72.260000,0.000000,0.000000,0.000000,0.000000,nan
255.800000,74.200000,0.000000,0.000000,0.000000,0.000000,nan
256.000000,63.640000,0.000000,0.000000,0.000000,0.000000,nan
256.000000,65.030000,0.000000,0.000000,0.000000,0.000000,nan
256.100000,77.010000,0.000000,0.000000,0.000000,0.000000,nan
256.200000,78.450000,0.000000,0.000000,0.000000,0.000000,nan
256.300000,64.250000,0.000000,0.000000,0.000000,0.000000,nan
256.300000,68.480000,0.000000,0.000000,0.000000,0.000000,nan
256.300000,80.310000,0.000000,0.000000,0.000000,0.000000,nan
256.500000,58.350000,0.000000,0.000000,0.000000,0.000000,nan
256.500000,48.380000,0.000000,0.000000,0.000000,0.000000,nan
256.500000,70.170000,0.000000,0.000000,0.000000,0.000000,nan
256.500000,-61.650000,2.000000,0.000000,1.000000,1.091000,2.000000
256.700000,58.300000,0.000000,0.000000,0.000000,0.000000,nan
256.700000,73.920000,0.000000,0.000000,0.000000,0.000000,nan
256.700000,56.640000,0.000000,0.000000,0.000000,0.000000,nan
256.800000,29.070000,0.000000,0.000000,0.000000,0.000000,nan
256.900000,45.020000,0.000000,0.000000,0.000000,0.000000,nan
257.000000,76.310000,0.000000,0.000000,0.000000,0.000000,nan
257.100000,63.740000,0.000000,0.000000,0.000000,0.000000,nan
257.100000,60.510000,0.000000,0.000000,0.000000,0.000000,nan
257.300000,75.010000,0.000000,0.000000,0.000000,0.000000,nan
257.400000,50.270000,0.000000,0.000000,0.000000,0.000000,nan
257.600000,62.670000,0.000000,0.000000,0.000000,0.000000,nan
257.600000,58.110000,0.000000,0.000000,0.000000,0.000000,nan
257.600000,57.860000,0.000000,0.000000,0.000000,0.000000,nan
257.600000,57.880000,0.000000,0.000000,0.000000,0.000000,nan
257.800000,60.310000,0.000000,0.000000,0.000000,0.000000,nan
257.900000,77.460000,0.000000,0.000000,0.000000,0.000000,nan
257.900000,5.880000,0.000000,0.000000,0.000000,0.000000,nan
258.100000,59.240000,0.000000,0.000000,0.000000,0.000000,nan
258.200000,57.000000,0.000000,0.000000,0.000000,0.000000,nan
258.300000,69.740000,0.000000,0.000000,0.000000,0.000000,nan
258.300000,62.140000,0.000000,0.000000,0.000000,0.000000,nan
258.600000,74.950000,0.000000,0.000000,0.000000,0.000000,nan
258.700000,64.190000,0.000000,0.000000,0.000000,0.000000,nan
258.700000,58.260000,0.000000,0.000000,0.000000,0.000000,nan
258.800000,59.950000,0.000000,0.000000,0.000000,0.000000,nan
258.900000,63.310000,0.000000,0.000000,0.000000,0.000000,nan
259.000000,73.060000,0.000000,0.000000,0.000000,0.000000,nan
259.100000,-11.620000,0.000000,0.000000,0.000000,0.000000,nan
259.100000,53.230000,0.000000,0.000000,0.000000,0.000000,nan
259.300000,-72.040000,2.000000,0.000000,1.000000,1.296000,2.000000
259.700000,37.360000,0.000000,0.000000,0.000000,0.000000,nan
259.700000,57.000000,0.000000,0.000000,0.000000,0.000000,nan
259.800000,61.230000,0.000000,0.000000,0.000000,0.000000,nan
259.900000,55.410000,0.000000,0.000000,0.000000,0.000000,nan
260.200000,57.330000,0.000000,0.000000,0.000000,0.000000,nan
260.300000,63.160000,0.000000,0.000000,0.000000,0.000000,nan
260.400000,77.270000,0.000000,0.000000,0.000000,0.000000,nan
260.400000,59.530000,0.000000,0.000000,0.000000,0.000000,nan
260.500000,19.220000,0.000000,0.000000,0.000000,0.000000,nan
260.500000,78.470000,0.000000,0.000000,0.000000,0.000000,nan
260.800000,67.700000,0.000000,0.000000,0.000000,0.000000,nan
260.900000,39.370000,0.000000,0.000000,0.000000,0.000000,nan
260.900000,29.540000,0.000000,0.000000,0.000000,0.000000,nan
261.000000,53.740000,0.000000,0.000000,0.000000,0.000000,nan
261.100000,-3.660000,0.000000,0.000000,0.000000,0.000000,nan
261.300000,58.090000,0.000000,0.000000,0.000000,0.000000,nan
261.500000,60.640000,0.000000,0.000000,0.000000,0.000000,nan
261.500000,59.660000,0.000000,0.000000,0.000000,0.000000,nan
261.600000,84.210000,0.000000,0.000000,0.000000,0.000000,nan
261.600000,2.469000,0.000000,0.000000,0.000000,0.000000,nan
261.700000,65.020000,0.000000,0.000000,0.000000,0.000000,nan
262.200000,74.680000,0.000000,0.000000,0.000000,0.000000,nan
262.300000,71.010000,0.000000,0.000000,0.000000,0.000000,nan
262.400000,47.400000,0.000000,0.000000,0.000000,0.000000,nan
262.500000,64.850000,0.000000,0.000000,0.000000,0.000000,nan
262.700000,57.540000,0.000000,0.000000,0.000000,0.000000,nan
262.700000,69.460000,0.000000,0.000000,0.000000,0.000000,nan
262.700000,38.410000,0.000000,0.000000,0.000000,0.000000,nan
262.900000,57.010000,0.000000,0.000000,0.000000,0.000000,nan
262.900000,64.540000,0.000000,0.000000,0.000000,0.000000,nan
263.000000,56.920000,0.000000,0.000000,0.000000,0.000000,nan
263.100000,57.280000,0.000000,0.000000,0.000000,0.000000,nan
263.200000,75.510000,0.000000,0.000000,0.000000,0.000000,nan
263.200000,83.690000,0.000000,0.000000,0.000000,0.000000,nan
263.300000,64.190000,0.000000,0.000000,0.000000,0.000000,nan
263.300000,52.010000,0.000000,0.000000,0.000000,0.000000,nan
263.400000,32.320000,0.000000,0.000000,0.000000,0.000000,nan
263.400000,56.470000,0.000000,0.000000,0.000000,0.000000,nan
263.500000,54.140000,0.000000,0.000000,0.000000,0.000000,nan
263.600000,59.170000,0.000000,0.000000,0.000000,0.000000,nan
263.600000,54.670000,0.000000,0.000000,0.000000,0.000000,nan
263.900000,48.600000,0.000000,0.000000,0.000000,0.000000,nan
264.000000,57.880000,0.000000,0.000000,0.000000,0.000000,nan
264.000000,56.650000,0.000000,0.000000,0.000000,0.000000,nan
264.100000,16.270000,0.000000,0.000000,0.000000,0.000000,nan
264.200000,69.090000,0.000000,0.000000,0.000000,0.000000,nan
264.300000,33.430000,0.000000,0.000000,0.000000,0.000000,nan
264.300000,-55.730000,2.000000,0.000000,1.000000,1.005000,2.000000
264.400000,64.530000,0.000000,0.000000,0.000000,0.000000,nan
264.400000,45.780000,0.000000,0.000000,0.000000,0.000000,nan
264.600000,26.440000,0.000000,0.000000,0.000000,0.000000,nan
264.700000,4.505000,0.000000,0.000000,0.000000,0.000000,nan
264.800000,59.080000,0.000000,0.000000,0.000000,0.000000,nan
264.900000,53.010000,0.000000,0.000000,0.000000,0.000000,nan
264.900000,-60.580000,2.000000,0.000000,1.000000,1.069000,2.000000
264.900000,62.760000,0.000000,0.000000,0.000000,0.000000,nan
264.900000,56.260000,0.000000,0.000000,0.000000,0.000000,nan
264.900000,47.830000,0.000000,0.000000,0.000000,0.000000,nan
265.000000,73.390000,0.000000,0.000000,0.000000,0.000000,nan
265.100000,71.780000,0.000000,0.000000,0.000000,0.000000,nan
265.200000,80.760000,0.000000,0.000000,0.000000,0.000000,nan
265.300000,60.040000,0.000000,0.000000,0.000000,0.000000,nan
265.400000,6.683000,0.000000,0.000000,0.000000,0.000000,nan
265.500000,57.200000,0.000000,0.000000,0.000000,0.000000,nan
265.700000,68.860000,0.000000,0.000000,0.000000,0.000000,nan
265.800000,65.660000,0.000000,0.000000,0.000000,0.000000,nan
266.000000,64.850000,0.000000,0.000000,0.000000,0.000000,nan
266.100000,60.710000,0.000000,0.000000,0.000000,0.000000,nan
266.100000,67.700000,0.000000,0.000000,0.000000,0.000000,nan
266.100000,61.180000,0.000000,0.000000,0.000000,0.000000,nan
266.500000,-84.730000,2.000000,0.000000,2.000000,1.815000,3.000000
266.600000,14.130000,0.000000,0.000000,0.000000,0.000000,nan
266.700000,67.800000,0.000000,0.000000,0.000000,0.000000,nan
266.700000,-3.386000,0.000000,0.000000,0.000000,0.000000,nan
266.700000,63.010000,0.000000,0.000000,0.000000,0.000000,nan
266.900000,61.020000,0.000000,0.000000,0.000000,0.000000,nan
266.900000,57.250000,0.000000,0.000000,0.000000,0.000000,nan
267.000000,66.950000,0.000000,0.000000,0.000000,0.000000,nan
267.100000,24.620000,0.000000,0.000000,0.000000,0.000000,nan
267.200000,49.460000,0.000000,0.000000,0.000000,0.000000,nan
267.200000,72.630000,0.000000,0.000000,0.000000,0.000000,nan
267.300000,56.640000,0.000000,0.000000,0.000000,0.000000,nan
267.400000,48.220000,0.000000,0.000000,0.000000,0.000000,nan
267.500000,59.820000,0.000000,0.000000,0.000000,0.000000,nan
267.500000,55.710000,0.000000,0.000000,0.000000,0.000000,nan
267.700000,-44.400000,1.000000,0.000000,1.000000,0.909000,1.000000
267.700000,34.820000,0.000000,0.000000,0.000000,0.000000,nan
267.800000,76.570000,0.000000,0.000000,0.000000,0.000000,nan
267.800000,64.100000,0.000000,0.000000,0.000000,0.000000,nan
267.800000,45.390000,0.000000,0.000000,0.000000,0.000000,nan
267.800000,-1.802000,0.000000,0.000000,0.000000,0.000000,nan
268.000000,7.548000,0.000000,0.000000,0.000000,0.000000,nan
268.200000,23.040000,0.000000,0.000000,0.000000,0.000000,nan
268.300000,63.770000,0.000000,0.000000,0.000000,0.000000,nan
268.600000,70.310000,0.000000,0.000000,0.000000,0.000000,nan
268.700000,60.950000,0.000000,0.000000,0.000000,0.000000,nan
268.800000,74.410000,0.000000,0.000000,0.000000,0.000000,nan
268.900000,34.710000,0.000000,0.000000,0.000000,0.000000,nan
269.100000,59.280000,0.000000,0.000000,0.000000,0.000000,nan
269.200000,56.170000,0.000000,0.000000,0.000000,0.000000,nan
269.200000,16.940000,0.000000,0.000000,0.000000,0.000000,nan
269.700000,-45.600000,1.000000,0.000000,1.000000,0.916000,1.000000
269.700000,38.060000,0.000000,0.000000,0.000000,0.000000,nan
270.100000,15.770000,0.000000,0.000000,0.000000,0.000000,nan
270.700000,63.310000,0.000000,0.000000,0.000000,0.000000,nan
270.800000,-5.246000,0.000000,0.000000,0.000000,0.000000,nan
271.000000,61.230000,0.000000,0.000000,0.000000,0.000000,nan
271.200000,61.910000,0.000000,0.000000,0.000000,0.000000,nan
271.200000,53.270000,0.000000,0.000000,0.000000,0.000000,nan
271.300000,-72.440000,2.000000,0.000000,1.000000,1.302000,2.000000
271.500000,53.810000,0.000000,0.000000,0.000000,0.000000,nan
271.600000,50.380000,0.000000,0.000000,0.000000,0.000000,nan
271.700000,73.560000,0.000000,0.000000,0.000000,0.000000,nan
271.800000,62.460000,0.000000,0.000000,0.000000,0.000000,nan
271.900000,60.760000,0.000000,0.000000,0.000000,0.000000,nan
272.000000,28.340000,0.000000,0.000000,0.000000,0.000000,nan
272.100000,41.680000,0.000000,0.000000,0.000000,0.000000,nan
272.100000,65.420000,0.000000,0.000000,0.000000,0.000000,nan
272.200000,70.980000,0.000000,0.000000,0.000000,0.000000,nan
272.300000,14.380000,0.000000,0.000000,0.000000,0.000000,nan
272.400000,42.210000,0.000000,0.000000,0.000000,0.000000,nan
272.700000,75.490000,0.000000,0.000000,0.000000,0.000000,nan
272.700000,32.060000,0.000000,0.000000,0.000000,0.000000,nan
272.800000,69.420000,0.000000,0.000000,0.000000,0.000000,nan
273.000000,59.880000,0.000000,0.000000,0.000000,0.000000,nan
273.300000,60.000000,0.000000,0.000000,0.000000,0.000000,nan
273.400000,60.030000,0.000000,0.000000,0.000000,0.000000,nan
273.400000,69.120000,0.000000,0.000000,0.000000,0.000000,nan
273.500000,61.990000,0.000000,0.000000,0.000000,0.000000,nan
273.500000,41.990000,0.000000,0.000000,0.000000,0.000000,nan
273.600000,54.150000,0.000000,0.000000,0.000000,0.000000,nan
273.600000,67.080000,0.000000,0.000000,0.000000,0.000000,nan
273.900000,43.990000,0.000000,0.000000,0.000000,0.000000,nan
274.100000,46.770000,0.000000,0.000000,0.000000,0.000000,nan
274.300000,56.200000,0.000000,0.000000,0.000000,0.000000,nan
274.500000,-50.430000,1.000000,0.000000,1.000000,0.950000,1.000000
274.500000,76.010000,0.000000,0.000000,0.000000,0.000000,nan
274.700000,38.560000,0.000000,0.000000,0.000000,0.000000,nan
274.700000,-56.620000,2.000000,0.000000,1.000000,1.015000,2.000000
274.800000,-48.590000,1.000000,0.000000,1.000000,0.936000,1.000000
274.900000,65.240000,0.000000,0.000000,0.000000,0.000000,nan
275.000000,76.940000,0.000000,0.000000,0.000000,0.000000,nan
275.200000,41.000000,0.000000,0.000000,0.000000,0.000000,nan
275.300000,69.430000,0.000000,0.000000,0.000000,0.000000,nan
275.900000,56.950000,0.000000,0.000000,0.000000,0.000000,nan
276.000000,56.750000,0.000000,0.000000,0.000000,0.000000,nan
276.000000,43.140000,0.000000,0.000000,0.000000,0.000000,nan
276.300000,68.160000,0.000000,0.000000,0.000000,0.000000,nan
276.300000,62.590000,0.000000,0.000000,0.000000,0.000000,nan
276.400000,62.840000,0.000000,0.000000,0.000000,0.000000,nan
276.500000,60.500000,0.000000,0.000000,0.000000,0.000000,nan
276.700000,69.240000,0.000000,0.000000,0.000000,0.000000,nan
276.800000,-37.460000,1.000000,0.000000,1.000000,0.875000,1.000000
276.900000,-54.110000,2.000000,0.000000,1.000000,0.985000,2.000000
277.000000,45.680000,0.000000,0.000000,0.000000,0.000000,nan
277.100000,57.520000,0.000000,0.000000,0.000000,0.000000,nan
277.100000,48.000000,0.000000,0.000000,0.000000,0.000000,nan
277.100000,53.470000,0.000000,0.000000,0.000000,0.000000,nan
277.200000,14.390000,0.000000,0.000000,0.000000,0.000000,nan
277.200000,46.190000,0.000000,0.000000,0.000000,0.000000,nan
277.400000,13.940000,0.000000,0.000000,0.000000,0.000000,nan
277.500000,77.810000,0.000000,0.000000,0.000000,0.000000,nan
277.600000,52.850000,0.000000,0.000000,0.000000,0.000000,nan
277.700000,33.810000,0.000000,0.000000,0.000000,0.000000,nan
277.900000,55.610000,0.000000,0.000000,0.000000,0.000000,nan
278.100000,43.710000,0.000000,0.000000,0.000000,0.000000,nan
278.500000,63.490000,0.000000,0.000000,0.000000,0.000000,nan
278.500000,3.674000,0.000000,0.000000,0.000000,0.000000,nan
278.500000,76.790000,0.000000,0.000000,0.000000,0.000000,nan
278.700000,20.430000,0.000000,0.000000,0.000000,0.000000,nan
278.800000,68.310000,0.000000,0.000000,0.000000,0.000000,nan
279.000000,63.200000,0.000000,0.000000,0.000000,0.000000,nan
279.000000,-66.380000,2.000000,0.000000,1.000000,1.170000,2.000000
279.100000,14.390000,0.000000,0.000000,0.000000,0.000000,nan
279.100000,60.870000,0.000000,0.000000,0.000000,0.000000,nan
279.100000,-31.130000,1.000000,0.000000,1.000000,0.853000,1.000000
279.200000,63.110000,0.000000,0.000000,0.000000,0.000000,nan
279.300000,68.940000,0.000000,0.000000,0.000000,0.000000,nan
279.500000,73.620000,0.000000,0.000000,0.000000,0.000000,nan
279.600000,62.340000,0.000000,0.000000,0.000000,0.000000,nan
279.700000,57.870000,0.000000,0.000000,0.000000,0.000000,nan
279.700000,-45.080000,1.000000,0.000000,1.000000,0.915000,1.000000
279.900000,56.780000,0.000000,0.000000,0.000000,0.000000,nan
279.900000,68.090000,0.000000,0.000000,0.000000,0.000000,nan
279.900000,62.220000,0.000000,0.000000,0.000000,0.000000,nan
280.000000,59.220000,0.000000,0.000000,0.000000,0.000000,nan
280.100000,66.080000,0.000000,0.000000,0.000000,0.000000,nan
280.100000,74.000000,0.000000,0.000000,0.000000,0.000000,nan
280.100000,12.060000,0.000000,0.000000,0.000000,0.000000,nan
280.200000,74.830000,0.000000,0.000000,0.000000,0.000000,nan
280.500000,49.640000,0.000000,0.000000,0.000000,0.000000,nan
280.500000,68.330000,0.000000,0.000000,0.000000,0.000000,nan
280.600000,66.280000,0.000000,0.000000,0.000000,0.000000,nan
280.700000,69.290000,0.000000,0.000000,0.000000,0.000000,nan
281.000000,42.800000,0.000000,0.000000,0.000000,0.000000,nan
281.000000,60.570000,0.000000,0.000000,0.000000,0.000000,nan
281.000000,-51.050000,1.000000,0.000000,1.000000,0.957000,1.000000
281.100000,72.670000,0.000000,0.000000,0.000000,0.000000,nan
281.300000,33.270000,0.000000,0.000000,0.000000,0.000000,nan
281.500000,-36.320000,1.000000,0.000000,1.000000,0.871000,1.000000
281.500000,50.630000,0.000000,0.000000,0.000000,0.000000,nan
281.600000,70.510000,0.000000,0.000000,0.000000,0.000000,nan
281.700000,37.700000,0.000000,0.000000,0.000000,0.000000,nan
281.700000,62.010000,0.000000,0.000000,0.000000,0.000000,nan
281.700000,72.330000,0.000000,0.000000,0.000000,0.000000,nan
281.800000,37.790000,0.000000,0.000000,0.000000,0.000000,nan
281.800000,64.770000,0.000000,0.000000,0.000000,0.000000,nan
